AsOfDate,DataSource,Nsp_Account_Id,Account_Symbol,Src_Sec_Id,sds_id,Units,Market_Price,Market_Value_Amt_Func,Market_Value_Amt_Rpt,Market_Value_Amt_Lcl,WeightFunc,Amort_Value,Src_Ticker_Symbol,AccruedIncome_Func,AccruedIncome_Rpt,AccruedIncome_Lcl,SecIdtype,SecClassId,Contract_size,Trading_Units,Custom_Sec_Ind,Amort_Price,Reconciled_Flg,Func_Currency_Cd,Func_Currency_Id,Src_MarketValue_Local_Currency_Cd,Src_MarketValue_Local_Currency_Id,Src_Income_Local_Currency_Cd,Src_Income_local_Currency_Id,Short_Term_Flg,Src_Account_Nbr,Dup_Account_Symbol,Major_Issue_Cd,Minor_Issue_Cd,Is_Active,Valid_Start_Dt,Originating_Inc_Curr_Cd,Originating_Principal_Curr_Cd,ISSUE_TYPE_CD,SCREEN_GRP_CD,Src_Functional_Currency_Cd,Src_Futures_GainLoss_Amt_Func,Src_Futures_GainLoss_Amt_Rpt,Swap_Ind,Primary_Spread,Primary_Spread_Type,Effective_Spread,Effective_Spread_Type,Sec_class_Lvl1_cd,Sec_class_Lvl1,Sec_class_Lvl2_cd,Sec_class_Lvl2,Sec_class_Lvl3_cd,Sec_class_Lvl3,SRC_LIN,SRC_LOANXID,CINS,CUSIP,IDBBUNIQUE,ISIN,SEDOL1,SEDOL2,TICKER,EXCHANGE_CD,PARAMOUNT_FUNC,PARAMOUNT_RPT,TKR_AND_EXCH_CD,BookValue_Func,BookValue_Rpt,BookValue_Lcl,Cost_Func,Cost_Rpt,Cost_Lcl,OPS_Notional_Amt,OPS_Notional_Amt_Curr,IDBBGLOBAL,EXPOSURE_FUNC,EXPOSURE_LCL,EXPOSURE_RPT,BALOFFBALVAL_FUNC,BALOFFBALVAL_LCL,BALOFFBALVAL_RPT,BANK_LOAN_OUTSTANDING,SRC_OSI_ID,NET_VM_FUNC,NET_VM_LCL,NET_VM_RPT,CLIENT_SRC_SEC_ID
20201023,SST,11,AFFIL,580135101,,254800,228.71,58275308,58275308,58275308,,50199025.58,MCD,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,8076282.42,8076282.42,N,,,,,,,,,,,,,,,,,,,,,,,,50199025.58,50199025.58,50199025.58,50199025.58,50199025.58,50199025.58,0,,,,,,,,,,,0,0,0,580135101
20201023,SST,11,AFFIL,58933Y105,,1512300,79.83,120726909,120726909,120726909,,100819015.6,MRK,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,19907893.38,19907893.38,N,,,,,,,,,,,,,,,,,,,,,,,,100819015.6,100819015.6,100819015.6,100819015.6,100819015.6,100819015.6,0,,,,,,,,,,,0,0,0,58933Y105
20201023,SST,11,AFFIL,594918104,,695800,216.23,150452834,150452834,150452834,,100652746.5,MSFT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,49800087.53,49800087.53,N,,,,,,,,,,,,,,,,,,,,,,,,100652746.5,100652746.5,100652746.5,100652746.5,100652746.5,100652746.5,0,,,,,,,,,,,0,0,0,594918104
20201023,SST,11,AFFIL,609207105,,693600,56.61,39264696,39264696,39264696,,38423535.87,MDLZ,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,841160.13,841160.13,N,,,,,,,,,,,,,,,,,,,,,,,,38423535.87,38423535.87,38423535.87,38423535.87,38423535.87,38423535.87,0,,,,,,,,,,,0,0,0,609207105
20201023,SST,11,AFFIL,617446448,,1510600,51.87,78354822,78354822,78354822,,75684212.46,MS,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,2670609.54,2670609.54,N,,,,,,,,,,,,,,,,,,,,,,,,75684212.46,75684212.46,75684212.46,75684212.46,75684212.46,75684212.46,0,,,,,,,,,,,0,0,0,617446448
20201023,SST,11,AFFIL,65339F101,,353700,303.07,107195859,107195859,107195859,,82245959.52,NEE,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,24949899.48,24949899.48,N,,,,,,,,,,,,,,,,,,,,,,,,82245959.52,82245959.52,82245959.52,82245959.52,82245959.52,82245959.52,0,,,,,,,,,,,0,0,0,65339F101
20201023,SST,11,AFFIL,655844108,,419000,215.4,90252600,90252600,90252600,,88230792.18,NSC,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,2021807.82,2021807.82,N,,,,,,,,,,,,,,,,,,,,,,,,88230792.18,88230792.18,88230792.18,88230792.18,88230792.18,88230792.18,0,,,,,,,,,,,0,0,0,655844108
20201023,SST,11,AFFIL,666807102,,100700,308.43,31058901,31058901,31058901,,34506108.65,NOC,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-3447207.65,-3447207.65,N,,,,,,,,,,,,,,,,,,,,,,,,34506108.65,34506108.65,34506108.65,34506108.65,34506108.65,34506108.65,0,,,,,,,,,,,0,0,0,666807102
20201023,SST,11,AFFIL,718172109,,1171300,74.45,87203285,87203285,87203285,,102121292.7,PM,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-14918007.68,-14918007.68,N,,,,,,,,,,,,,,,,,,,,,,,,102121292.7,102121292.7,102121292.7,102121292.7,102121292.7,102121292.7,0,,,,,,,,,,,0,0,0,718172109
20201023,SST,11,AFFIL,742718109,,851400,142.38,121222332,121222332,121222332,,77645276.97,PG,673597.33,673597.33,673597.33,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,43577055.03,43577055.03,N,,,,,,,,,,,,,,,,,,,,,,,,77645276.97,77645276.97,77645276.97,77645276.97,77645276.97,77645276.97,0,,,,,,,,,,,0,0,0,742718109
20201023,SST,11,AFFIL,74340W103,,831500,103.24,85844060,85844060,85844060,,64802911.04,PLD,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,040,040,Y,20201116,USD,USD,,,USD,21041148.96,21041148.96,N,,,,,,,,,,,,,,,,,,,,,,,,64802911.04,64802911.04,64802911.04,64802911.04,64802911.04,64802911.04,0,,,,,,,,,,,0,0,0,74340W103
20201023,SST,11,AFFIL,747525103,,622200,128.88,80189136,80189136,80189136,,71665914.52,QCOM,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,8523221.48,8523221.48,N,,,,,,,,,,,,,,,,,,,,,,,,71665914.52,71665914.52,71665914.52,71665914.52,71665914.52,71665914.52,0,,,,,,,,,,,0,0,0,747525103
20201023,SST,11,AFFIL,75513E101,,1058457,62.57,66227654.51,66227654.51,66227654.51,,85442116.2,RTX,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-19214461.69,-19214461.69,N,,,,,,,,,,,,,,,,,,,,,,,,85442116.2,85442116.2,85442116.2,85442116.2,85442116.2,85442116.2,0,,,,,,,,,,,0,0,0,75513E101
20201023,SST,11,AFFIL,854502101,,472300,178.01,84074123,84074123,84074123,,69998713.86,SWK,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,14075409.14,14075409.14,N,,,,,,,,,,,,,,,,,,,,,,,,69998713.86,69998713.86,69998713.86,69998713.86,69998713.86,69998713.86,0,,,,,,,,,,,0,0,0,854502101
20201023,SST,11,AFFIL,855244109,,273300,90.8,24815640,24815640,24815640,,24248777.64,SBUX,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,566862.36,566862.36,N,,,,,,,,,,,,,,,,,,,,,,,,24248777.64,24248777.64,24248777.64,24248777.64,24248777.64,24248777.64,0,,,,,,,,,,,0,0,0,855244109
20201023,SST,11,AFFIL,85571B105,,1529600,15.18,23219328,23219328,23219328,,31193909.14,STWD,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,040,040,Y,20201116,USD,USD,,,USD,-7974581.14,-7974581.14,N,,,,,,,,,,,,,,,,,,,,,,,,31193909.14,31193909.14,31193909.14,31193909.14,31193909.14,31193909.14,0,,,,,,,,,,,0,0,0,85571B105
20201023,SST,11,AFFIL,871829107,,883600,64.8,57257280,57257280,57257280,,63537227.7,SYY,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-6279947.7,-6279947.7,N,,,,,,,,,,,,,,,,,,,,,,,,63537227.7,63537227.7,63537227.7,63537227.7,63537227.7,63537227.7,0,,,,,,,,,,,0,0,0,871829107
20201023,SST,11,AFFIL,872540109,,969100,57.02,55258082,55258082,55258082,,62513296.24,TJX,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-7255214.24,-7255214.24,N,,,,,,,,,,,,,,,,,,,,,,,,62513296.24,62513296.24,62513296.24,62513296.24,62513296.24,62513296.24,0,,,,,,,,,,,0,0,0,872540109
20201023,SST,11,AFFIL,882508104,,573300,149.96,85972068,85972068,85972068,,72744946.47,TXN,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,13227121.53,13227121.53,N,,,,,,,,,,,,,,,,,,,,,,,,72744946.47,72744946.47,72744946.47,72744946.47,72744946.47,72744946.47,0,,,,,,,,,,,0,0,0,882508104
20201023,SST,11,AFFIL,89151E109,,1549000,32.87,50915630,50915630,50915630,,77448245.12,TOT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-26532615.12,-26532615.12,N,,,,,,,,,,,,,,,,,,,,,,,,77448245.12,77448245.12,77448245.12,77448245.12,77448245.12,77448245.12,0,,,,,,,,,,,0,0,0,89151E109
20201023,SST,11,AFFIL,902653104,,1226400,32.79,40213656,40213656,40213656,,45131811.64,UDR,443664,443664,443664,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,040,040,Y,20201116,USD,USD,,,USD,-4918155.64,-4918155.64,N,,,,,,,,,,,,,,,,,,,,,,,,45131811.64,45131811.64,45131811.64,45131811.64,45131811.64,45131811.64,0,,,,,,,,,,,0,0,0,902653104
20201023,SST,11,AFFIL,907818108,,542100,188.14,101990694,101990694,101990694,,74085673.54,UNP,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,27905020.46,27905020.46,N,,,,,,,,,,,,,,,,,,,,,,,,74085673.54,74085673.54,74085673.54,74085673.54,74085673.54,74085673.54,0,,,,,,,,,,,0,0,0,907818108
20201023,SST,11,AFFIL,91324P102,,303800,330.6,100436280,100436280,100436280,,93670573.96,UNH,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,6765706.04,6765706.04,N,,,,,,,,,,,,,,,,,,,,,,,,93670573.96,93670573.96,93670573.96,93670573.96,93670573.96,93670573.96,0,,,,,,,,,,,0,0,0,91324P102
20201023,SST,11,AFFIL,92343V104,,1885751,57.96,109298128,109298128,109298128,,98232617.01,VZ,1189144.5,1189144.5,1189144.5,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,11065510.95,11065510.95,N,,,,,,,,,,,,,,,,,,,,,,,,98232617.01,98232617.01,98232617.01,98232617.01,98232617.01,98232617.01,0,,,,,,,,,,,0,0,0,92343V104
20201023,SST,11,AFFIL,931142103,,582400,143.85,83778240,83778240,83778240,,60046933.87,WMT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,23731306.13,23731306.13,N,,,,,,,,,,,,,,,,,,,,,,,,60046933.87,60046933.87,60046933.87,60046933.87,60046933.87,60046933.87,0,,,,,,,,,,,0,0,0,931142103
20201023,SST,11,AFFIL,94106L109,,564200,116.7,65842140,65842140,65842140,,63573286.88,WM,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,2268853.12,2268853.12,N,,,,,,,,,,,,,,,,,,,,,,,,63573286.88,63573286.88,63573286.88,63573286.88,63573286.88,63573286.88,0,,,,,,,,,,,0,0,0,94106L109
20201023,SST,11,AFFIL,969904101,,484300,99.38,48129734,48129734,48129734,,44270412.35,WSM,256838,256838,256838,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,3859321.65,3859321.65,N,,,,,,,,,,,,,,,,,,,,,,,,44270412.35,44270412.35,44270412.35,44270412.35,44270412.35,44270412.35,0,,,,,,,,,,,0,0,0,969904101
20201023,SST,11,AFFIL,988498101,,375300,101.28,38010384,38010384,38010384,,38156228.55,YUM,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-145844.55,-145844.55,N,,,,,,,,,,,,,,,,,,,,,,,,38156228.55,38156228.55,38156228.55,38156228.55,38156228.55,38156228.55,0,,,,,,,,,,,0,0,0,988498101
20201023,SST,11,AFFIL,ADI1FRJ70,,185,3451.8,0,0,0,,0,ES,0,0,0,,,50,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,050,051,Y,20201116,USD,USD,,,USD,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,31372149.99,31372149.99,31372149.99,31372149.99,31372149.99,31372149.99,31372149.99,USD,,31929150,31929150,31929150,31372149.99,31372149.99,31372149.99,,,557000.01,557000.01,557000.01,ADI1FRJ70
20201023,SST,11,AFFIL,G1151C101,,199800,229.7,45894060,45894060,45894060,,43812476.97,ACN,176792,176792,176792,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,2081583.03,2081583.03,N,,,,,,,,,,,,,,,,,,,,,,,,43812476.97,43812476.97,43812476.97,43812476.97,43812476.97,43812476.97,0,,,,,,,,,,,0,0,0,G1151C101
20201023,SST,11,AFFIL,G3223R108,,289200,214.02,61894584,61894584,61894584,,69327533.48,RE,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-7432949.48,-7432949.48,N,,,,,,,,,,,,,,,,,,,,,,,,69327533.48,69327533.48,69327533.48,69327533.48,69327533.48,69327533.48,0,,,,,,,,,,,0,0,0,G3223R108
20201023,SST,11,AFFIL,G5960L103,,549200,111.42,61191864,61191864,61191864,,51168945.45,MDT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,10022918.55,10022918.55,N,,,,,,,,,,,,,,,,,,,,,,,,51168945.45,51168945.45,51168945.45,51168945.45,51168945.45,51168945.45,0,,,,,,,,,,,0,0,0,G5960L103
20201023,SST,11,AFFIL,G8994E103,,225300,129.22,29113266,29113266,29113266,,23048729.32,TT,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,6064536.68,6064536.68,N,,,,,,,,,,,,,,,,,,,,,,,,23048729.32,23048729.32,23048729.32,23048729.32,23048729.32,23048729.32,0,,,,,,,,,,,0,0,0,G8994E103
20201023,SST,11,AFFIL,H1467J104,,650900,129.02,83979118,83979118,83979118,,88249156.25,CB,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,AFFIL,AFFIL,030,030,Y,20201116,USD,USD,,,USD,-4270038.25,-4270038.25,N,,,,,,,,,,,,,,,,,,,,,,,,88249156.25,88249156.25,88249156.25,88249156.25,88249156.25,88249156.25,0,,,,,,,,,,,0,0,0,H1467J104
20201023,SST,13,LABDF,00080QAF2,,31461000,113.197019,35612914.14,35612914.14,35612914.14,,34972168,,356994.97,356994.97,356994.97,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,640746.14,640746.14,N,,,,,,,,,,,,,,,,,,,,,,,,34972168,34972168,34972168,34972168,34972168,34972168,0,,,,,,,,,,,0,0,0,00080QAF2
20201023,SST,13,LABDF,00085Q209,,44897,40.25,1807104.25,1807104.25,1807104.25,,1364868.8,,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,030,030,Y,20201116,USD,USD,,,USD,442235.45,442235.45,N,,,,,,,,,,,,,,,,,,,,,,,,1364868.8,1364868.8,1364868.8,1364868.8,1364868.8,1364868.8,0,,,,,,,,,,,0,0,0,00085Q209
20201023,SST,13,LABDF,00085Q407,,167058,26.75,4468801.5,4468801.5,4468801.5,,4176450,,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,030,030,Y,20201116,USD,USD,,,USD,292351.5,292351.5,N,,,,,,,,,,,,,,,,,,,,,,,,4176450,4176450,4176450,4176450,4176450,4176450,0,,,,,,,,,,,0,0,0,00085Q407
20201023,SST,13,LABDF,00085Q605,,205069,32.75,6716009.75,6716009.75,6716009.75,,5126725,,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,030,030,Y,20201116,USD,USD,,,USD,1589284.75,1589284.75,N,,,,,,,,,,,,,,,,,,,,,,,,5126725,5126725,5126725,5126725,5126725,5126725,0,,,,,,,,,,,0,0,0,00085Q605
20201023,SST,13,LABDF,00109AAB3,,9048000,106.425,9629334,9629334,9629334,,9125070,,76970.83,76970.83,76970.83,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,504264,504264,N,,,,,,,,,,,,,,,,,,,,,,,,9125070,9125070,9125070,9125070,9125070,9125070,0,,,,,,,,,,,0,0,0,00109AAB3
20201023,SST,13,LABDF,00119LAA9,,17428000,99.188,17286484.64,17286484.64,17286484.64,,17602265,AGIU4945643,160361.81,160361.81,160361.81,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-315780.36,-315780.36,N,,,,,,,,,,,,,,,,,,,,,,,,17602265,17602265,17602265,17602265,17602265,17602265,0,,,,,,,,,,,0,0,0,00119LAA9
20201023,SST,13,LABDF,00130HBY0,,12496000,107.7315,13462128.25,13462128.25,13462128.25,,12705927.5,,94284.06,94284.06,94284.06,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,756200.75,756200.75,N,,,,,,,,,,,,,,,,,,,,,,,,12705927.5,12705927.5,12705927.5,12705927.5,12705927.5,12705927.5,0,,,,,,,,,,,0,0,0,00130HBY0
20201023,SST,13,LABDF,00131LAJ4,,17824000,112.193991,19997456.96,19997456.96,19997456.96,,17992137.08,,28407.01,28407.01,28407.01,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,2005319.88,2005319.88,N,,,,,,,,,,,,,,,,,,,,,,,,17992137.08,17992137.08,17992137.08,17992137.08,17992137.08,17992137.08,0,,,,,,,,,,,0,0,0,00131LAJ4
20201023,SST,13,LABDF,00131LAK1,,18831000,101.978,19203477.18,19203477.18,19203477.18,,19051014.07,,63606.93,63606.93,63606.93,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,152463.11,152463.11,N,,,,,,,,,,,,,,,,,,,,,,,,19051014.07,19051014.07,19051014.07,19051014.07,19051014.07,19051014.07,0,,,,,,,,,,,0,0,0,00131LAK1
20201023,SST,13,LABDF,001355AA4,,18965000,109.55,20776157.5,20776157.5,20776157.5,,19615936.76,AAEA4742769,509684.38,509684.38,509684.38,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,1160220.74,1160220.74,N,,,,,,,,,,,,,,,,,,,,,,,,19615936.76,19615936.76,19615936.76,19615936.76,19615936.76,19615936.76,0,,,,,,,,,,,0,0,0,001355AA4
20201023,SST,13,LABDF,00135TAA2,,11394000,108.949914,12413753.2,12413753.2,12413753.2,,31500074.99,,18040.5,18040.5,18040.5,,,1,0.01,,,N,USD,3,USD,3,USD,3,Y,LABDF,LABDF,010,011,Y,20201116,USD,USD,,,USD,-19086321.79,-19086321.79,N,,,,,,,,,,,,,,,,,,,,,,,,31500074.99,31500074.99,31500074.99,31500074.99,31500074.99,31500074.99,0,,,,,,,,,,,0,0,0,00135TAA2
20201023,SST,13,LABDF,00135TAB0,,16837000,108.005152,18184827.44,18184827.44,18184827.44,,26837000,,27912.94,27912.94,27912.94,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,024,Y,20201116,USD,USD,,,USD,-8652172.56,-8652172.56,N,,,,,,,,,,,,,,,,,,,,,,,,26837000,26837000,26837000,26837000,26837000,26837000,0,,,,,,,,,,,0,0,0,00135TAB0
20201023,SST,13,LABDF,00150LAA9,,15527000,107.144,16636248.88,16636248.88,16636248.88,,15661790.56,ARHS4645512,416317.69,416317.69,416317.69,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,974458.32,974458.32,N,,,,,,,,,,,,,,,,,,,,,,,,15661790.56,15661790.56,15661790.56,15661790.56,15661790.56,15661790.56,0,,,,,,,,,,,0,0,0,00150LAA9
20201023,SST,13,LABDF,00164VAE3,,27032000,102.18202,27621843.65,27621843.65,27621843.65,,26690894.65,,296037.94,296037.94,296037.94,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,930949,930949,N,,,,,,,,,,,,,,,,,,,,,,,,26690894.65,26690894.65,26690894.65,26690894.65,26690894.65,26690894.65,0,,,,,,,,,,,0,0,0,00164VAE3
20201023,SST,13,LABDF,00176CAU5,,3859000,90.00709,3473373.6,3473373.6,3473373.6,,3859000,,23662.5,23662.5,23662.5,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,-385626.4,-385626.4,N,,,,,,,,,,,,,,,,,,,,,,,,3859000,3859000,3859000,3859000,3859000,3859000,0,,,,,,,,,,,0,0,0,00176CAU5
20201023,SST,13,LABDF,00176DAJ8,,3440000,98.87457,3401285.21,3401285.21,3401285.21,,3366040,,17261.35,17261.35,17261.35,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,35245.21,35245.21,N,,,,,,,,,,,,,,,,,,,,,,,,3366040,3366040,3366040,3366040,3366040,3366040,0,,,,,,,,,,,0,0,0,00176DAJ8
20201023,SST,13,LABDF,00287YBS7,,14179000,118.306647,16774699.48,16774699.48,16774699.48,,14117037.77,,256108.19,256108.19,256108.19,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,2657661.71,2657661.71,N,,,,,,,,,,,,,,,,,,,,,,,,14117037.77,14117037.77,14117037.77,14117037.77,14117037.77,14117037.77,0,,,,,,,,,,,0,0,0,00287YBS7
20201023,SST,13,LABDF,00287YBW8,,26942000,110.394227,29742412.64,29742412.64,29742412.64,,26935264.5,,366411.2,366411.2,366411.2,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,2807148.14,2807148.14,N,,,,,,,,,,,,,,,,,,,,,,,,26935264.5,26935264.5,26935264.5,26935264.5,26935264.5,26935264.5,0,,,,,,,,,,,0,0,0,00287YBW8
20201023,SST,13,LABDF,00401MAB2,,28472000,120.8476,34407728.68,34407728.68,34407728.68,,28198940,,414742.13,414742.13,414742.13,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,6208788.68,6208788.68,N,,,,,,,,,,,,,,,,,,,,,,,,28198940,28198940,28198940,28198940,28198940,28198940,0,,,,,,,,,,,0,0,0,00401MAB2
20201023,SST,13,LABDF,00434H108,,438145,109.34,47906774.3,47906774.3,47906774.3,,44552818.15,XLRN,0,0,0,,,1,1,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,030,030,Y,20201116,USD,USD,,,USD,3353956.15,3353956.15,N,,,,,,,,,,,,,,,,,,,,,,,,44552818.15,44552818.15,44552818.15,44552818.15,44552818.15,44552818.15,0,,,,,,,,,,,0,0,0,00434H108
20201023,SST,13,LABDF,00435QAC1,,3865436.18,100.66284,3891057.84,3891057.84,3891057.84,,5139754.82,,2924.85,2924.85,2924.85,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,020,Y,20201116,USD,USD,,,USD,-1248696.98,-1248696.98,N,,,,,,,,,,,,,,,,,,,,,,,,5139754.82,5139754.82,5139754.82,5139754.82,5139754.82,5139754.82,0,,,,,,,,,,,0,0,0,00435QAC1
20201023,SST,13,LABDF,00507VAQ2,,27086000,92.014649,24923087.83,24923087.83,24923087.83,,27011513.5,,139191.94,139191.94,139191.94,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-2088425.67,-2088425.67,N,,,,,,,,,,,,,,,,,,,,,,,,27011513.5,27011513.5,27011513.5,27011513.5,27011513.5,27011513.5,0,,,,,,,,,,,0,0,0,00507VAQ2
20201023,SST,13,LABDF,00652MAE2,,26773000,101.816081,27259219.36,27259219.36,27259219.36,,26894898.53,ANRTY4853700,361156.61,361156.61,361156.61,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,364320.83,364320.83,N,,,,,,,,,,,,,,,,,,,,,,,,26894898.53,26894898.53,26894898.53,26894898.53,26894898.53,26894898.53,0,,,,,,,,,,,0,0,0,00652MAE2
20201023,SST,13,LABDF,00652XAB4,,13440460,101.397379,13628274.17,13628274.17,13628274.17,,13508000,ANRTY4912707,242768.31,242768.31,242768.31,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,120274.17,120274.17,N,,,,,,,,,,,,,,,,,,,,,,,,13508000,13508000,13508000,13508000,13508000,13508000,0,,,,,,,,,,,0,0,0,00652XAB4
20201023,SST,13,LABDF,00654CAA0,,17641000,98.25,17332282.5,17332282.5,17332282.5,,17566425.17,,20397.41,20397.41,20397.41,,,1,0.01,,,N,USD,3,USD,3,USD,3,N,LABDF,LABDF,020,023,Y,20201116,USD,USD,,,USD,-234142.67,-234142.67,N,,,,,,,,,,,,,,,,,,,,,,,,17566425.17,17566425.17,17566425.17,17566425.17,17566425.17,17566425.17,0,,,,,,,,,,,0,0,0,00654CAA0
